Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2016-10-11 00:00:00+00:00,41170.09765625,42889.85546875,41127.46484375,42822.90625,6919698051,0.0,0.0
2016-10-12 00:00:00+00:00,42809.4765625,42819.0546875,42494.484375,42509.140625,6172001261,0.0,0.0
2016-10-13 00:00:00+00:00,42498.31640625,42666.31640625,42409.7109375,42526.671875,4115233694,0.0,0.0
2016-10-14 00:00:00+00:00,42541.49609375,42764.921875,42541.2421875,42717.88671875,3878669276,0.0,0.0
2016-10-15 00:00:00+00:00,42713.41796875,42832.890625,42518.56640625,42602.3515625,2603946138,0.0,0.0
2016-10-16 00:00:00+00:00,42631.5,42885.9921875,42619.359375,42801.59765625,2688185506,0.0,0.0
2016-10-17 00:00:00+00:00,42814.07421875,42853.74609375,42655.984375,42687.671875,3877702043,0.0,0.0
2016-10-18 00:00:00+00:00,42702.234375,42730.4921875,42429.0078125,42574.0703125,4374239360,0.0,0.0
2016-10-19 00:00:00+00:00,42585.6796875,42612.8984375,41860.39453125,42016.02734375,4623395015,0.0,0.0
2016-10-20 00:00:00+00:00,42025.5546875,42202.578125,41904.74609375,42167.4296875,3807111368,0.0,0.0
2016-10-21 00:00:00+00:00,42165.2890625,42439.59375,42155.8984375,42346.00390625,3743989140,0.0,0.0
2016-10-22 00:00:00+00:00,42366.609375,44043.58203125,42347.47265625,43983.15625,5256647208,0.0,0.0
2016-10-23 00:00:00+00:00,44005.03515625,44239.78125,43755.109375,43965.40625,3644960856,0.0,0.0
2016-10-24 00:00:00+00:00,43971.43359375,43977.45703125,43623.94921875,43693.7890625,4158322288,0.0,0.0
2016-10-25 00:00:00+00:00,43709.8984375,44373.625,43713.63671875,43916.6875,6035902969,0.0,0.0
2016-10-26 00:00:00+00:00,43922.6953125,45445.73046875,43922.3671875,45353.78125,5942634243,0.0,0.0
2016-10-27 00:00:00+00:00,45347.76171875,46093.72265625,45338.83984375,46050.2734375,6429742229,0.0,0.0
2016-10-28 00:00:00+00:00,46029.33203125,46121.58984375,45731.37109375,46048.6171875,5418158333,0.0,0.0
2016-10-29 00:00:00+00:00,46091.21875,48101.88671875,46075.39453125,47706.40625,8998112721,0.0,0.0
2016-10-30 00:00:00+00:00,47682.30078125,47682.30078125,46504.26171875,46871.4609375,6722549631,0.0,0.0
2016-10-31 00:00:00+00:00,46923.28515625,47359.15625,46190.73046875,46730.6484375,6470846758,0.0,0.0
2016-11-01 00:00:00+00:00,46754.98046875,49140.12890625,46754.83984375,48661.50390625,8703344570,0.0,0.0
2016-11-02 00:00:00+00:00,48679.703125,49470.70703125,48218.890625,49470.70703125,5667085893,0.0,0.0
2016-11-03 00:00:00+00:00,49572.01171875,49737.46484375,45222.49609375,45925.6171875,11523615076,0.0,0.0
2016-11-04 00:00:00+00:00,45953.890625,47191.0390625,45717.109375,46965.8984375,6672385431,0.0,0.0
2016-11-05 00:00:00+00:00,46985.26953125,47251.41015625,46598.84765625,46978.125,3589874232,0.0,0.0
2016-11-06 00:00:00+00:00,47004.4375,47702.078125,46720.46484375,47519.20703125,4000586398,0.0,0.0
2016-11-07 00:00:00+00:00,47466.71875,47466.71875,46715.375,46921.546875,4340742591,0.0,0.0
2016-11-08 00:00:00+00:00,46918.74609375,47225.05078125,46828.2734375,47012.73828125,5275879021,0.0,0.0
2016-11-09 00:00:00+00:00,47011.21484375,49168.65625,47084.65234375,48090.421875,8805204210,0.0,0.0
2016-11-10 00:00:00+00:00,48061.8984375,48073.46875,47548.23046875,47837.3125,4600172992,0.0,0.0
2016-11-11 00:00:00+00:00,47838.71484375,48500.7578125,47893.97265625,48379.1640625,4262467029,0.0,0.0
2016-11-12 00:00:00+00:00,48402.19140625,48428.93359375,47543.41015625,47612.2265625,4363950963,0.0,0.0
2016-11-13 00:00:00+00:00,47621.8125,47625.9375,46414.3125,47408.08203125,5423872991,0.0,0.0
2016-11-14 00:00:00+00:00,47405.7890625,47868.3984375,47257.96484375,47783.15234375,4269382071,0.0,0.0
2016-11-15 00:00:00+00:00,47835.54296875,48516.59375,47801.04296875,48208.984375,4880283931,0.0,0.0
2016-11-16 00:00:00+00:00,48178.36328125,50872.80859375,48013.640625,50587.23046875,9604530297,0.0,0.0
2016-11-17 00:00:00+00:00,50633.31640625,51285.55078125,50267.890625,50368.1328125,7380690099,0.0,0.0
2016-11-18 00:00:00+00:00,50349.64453125,51354.0078125,50090.46875,51243.44140625,5956460112,0.0,0.0
2016-11-19 00:00:00+00:00,51260.3515625,51560.6171875,50758.1328125,51245.5546875,7541308744,0.0,0.0
2016-11-20 00:00:00+00:00,51263.48828125,51509.00390625,48946.046875,49833.96875,10506072308,0.0,0.0
2016-11-21 00:00:00+00:00,49850.26171875,50637.359375,49857.30859375,50428.171875,4147666117,0.0,0.0
2016-11-22 00:00:00+00:00,50455.1171875,51543.9765625,50216.3359375,51381.23828125,8883686763,0.0,0.0
2016-11-23 00:00:00+00:00,51408.1875,51442.9921875,50878.390625,51226.94921875,5266098624,0.0,0.0
2016-11-24 00:00:00+00:00,51228.73828125,51380.91796875,50421.203125,50891.5390625,5906564963,0.0,0.0
2016-11-25 00:00:00+00:00,50902.05859375,50809.2578125,50295.90234375,50809.2578125,4645396965,0.0,0.0
2016-11-26 00:00:00+00:00,50799.8046875,50847.96875,49985.515625,50379.91796875,3765412133,0.0,0.0
2016-11-27 00:00:00+00:00,50383.6875,50629.015625,50085.5390625,50150.6171875,3603670415,0.0,0.0
2016-11-28 00:00:00+00:00,50181.37890625,50601.75,50181.37890625,50444.02734375,4242803917,0.0,0.0
2016-11-29 00:00:00+00:00,50479.40234375,50620.37890625,50429.60546875,50466.48046875,4700238545,0.0,0.0
2016-11-30 00:00:00+00:00,50513.1328125,51231.56640625,50511.38671875,51144.18359375,5766105110,0.0,0.0
2016-12-01 00:00:00+00:00,51168.53515625,51752.6484375,51167.7890625,51624.47265625,5488829474,0.0,0.0
2016-12-02 00:00:00+00:00,51677.06640625,53161.3359375,51676.61328125,52916.13671875,8679755902,0.0,0.0
2016-12-03 00:00:00+00:00,52936.81640625,52936.81640625,52025.890625,52454.3515625,4730641848,0.0,0.0
2016-12-04 00:00:00+00:00,52487.203125,52632.1953125,52250.6953125,52632.1953125,4118633616,0.0,0.0
2016-12-05 00:00:00+00:00,52599.68359375,52605.03125,51258.93359375,51600.93359375,7233992265,0.0,0.0
2016-12-06 00:00:00+00:00,51602.2890625,51834.5234375,51603.50390625,51752.1015625,7870108633,0.0,0.0
2016-12-07 00:00:00+00:00,51751.22265625,52025.53125,51589.2265625,51796.29296875,6502156292,0.0,0.0
2016-12-08 00:00:00+00:00,51792.515625,52211.93359375,51712.84375,51955.29296875,5399822721,0.0,0.0
2016-12-09 00:00:00+00:00,51896.91796875,52276.69140625,51989.7109375,52132.76171875,4634866139,0.0,0.0
2016-12-10 00:00:00+00:00,52148.2109375,52422.703125,52140.5859375,52257.96875,3632260910,0.0,0.0
2016-12-11 00:00:00+00:00,52264.84765625,52267.94921875,51634.76953125,51926.4375,3866390621,0.0,0.0
2016-12-12 00:00:00+00:00,51947.28125,52682.38671875,51948.20703125,52591.82421875,5162256021,0.0,0.0
2016-12-13 00:00:00+00:00,52629.578125,53157.89453125,52465.6796875,52598.9375,5501811224,0.0,0.0
2016-12-14 00:00:00+00:00,52561.80859375,52772.828125,52417.83203125,52710.89453125,5124783550,0.0,0.0
2016-12-15 00:00:00+00:00,52615.72265625,53074.51953125,52769.8984375,52789.3046875,5534793455,0.0,0.0
2016-12-16 00:00:00+00:00,52848.66796875,53260.73046875,52849.4453125,53252.25,5672423411,0.0,0.0
2016-12-17 00:00:00+00:00,53269.82421875,53768.0078125,53249.3359375,53654.03125,5359086678,0.0,0.0
2016-12-18 00:00:00+00:00,53666.17578125,53919.171875,53459.921875,53625.60546875,4105672674,0.0,0.0
2016-12-19 00:00:00+00:00,53636.59375,53842.4609375,53611.359375,53777.796875,5080300865,0.0,0.0
2016-12-20 00:00:00+00:00,53746.1171875,54406.375,53695.5546875,54375.07421875,6764281237,0.0,0.0
2016-12-21 00:00:00+00:00,54359.32421875,56585.52734375,54273.4453125,56585.52734375,10552019988,0.0,0.0
2016-12-22 00:00:00+00:00,56578.67578125,59491.78125,56578.07421875,58646.328125,13568892096,0.0,0.0
2016-12-23 00:00:00+00:00,58669.9375,62747.44921875,58655.796875,62534.94921875,18690541646,0.0,0.0
2016-12-24 00:00:00+00:00,62548.2421875,62636.34765625,60117.00390625,60963.953125,9341540908,0.0,0.0
2016-12-25 00:00:00+00:00,61020.24609375,61020.24609375,58495.203125,60788.80859375,9744911339,0.0,0.0
2016-12-26 00:00:00+00:00,60837.78515625,61941.91015625,60737.84375,61510.453125,8388195835,0.0,0.0
2016-12-27 00:00:00+00:00,61560.875,63932.5703125,61346.921875,63426.203125,11371339182,0.0,0.0
2016-12-28 00:00:00+00:00,63537.19140625,66562.59375,63536.0703125,66562.59375,16139325487,0.0,0.0
2016-12-29 00:00:00+00:00,66508.3046875,66797.421875,64861.24609375,66130.140625,13539907260,0.0,0.0
2016-12-30 00:00:00+00:00,66064.7890625,66064.7890625,63478.80859375,65310.83203125,12737827193,0.0,0.0
2016-12-31 00:00:00+00:00,65269.3203125,65481.03515625,64359.4765625,65481.03515625,6735685074,0.0,0.0
2017-01-01 00:00:00+00:00,65475.26171875,68154.0703125,65138.609375,67830.9921875,10040543364,0.0,0.0
2017-01-02 00:00:00+00:00,67850.8359375,70077.484375,67720.6171875,69615.8125,15138330026,0.0,0.0
2017-01-03 00:00:00+00:00,69605.59375,71278.8203125,69606.0,71262.4296875,12641326776,0.0,0.0
2017-01-04 00:00:00+00:00,71300.6640625,78707.8125,71301.0859375,78388.265625,23416485651,0.0,0.0
2017-01-05 00:00:00+00:00,78524.0390625,80679.0390625,61663.08984375,68636.734375,34556033911,0.0,0.0
2017-01-06 00:00:00+00:00,68694.984375,71099.3359375,60090.51171875,61430.8671875,23959236840,0.0,0.0
2017-01-07 00:00:00+00:00,61518.4296875,61865.5546875,56075.9296875,61865.5546875,19034560590,0.0,0.0
2017-01-08 00:00:00+00:00,61837.63671875,64190.078125,60412.78515625,62091.46875,10815253304,0.0,0.0
2017-01-09 00:00:00+00:00,62230.8203125,62251.7109375,59922.6875,61477.44140625,9661014456,0.0,0.0
2017-01-10 00:00:00+00:00,61451.01953125,62339.4453125,61314.87890625,62009.453125,7911597232,0.0,0.0
2017-01-11 00:00:00+00:00,62039.23828125,62726.48828125,52020.95703125,53087.12890625,21222986928,0.0,0.0
2017-01-12 00:00:00+00:00,52911.08984375,56291.55859375,51427.609375,54832.9375,15146959217,0.0,0.0
2017-01-13 00:00:00+00:00,54758.19921875,56504.70703125,53196.125,56162.75,11516858880,0.0,0.0
2017-01-14 00:00:00+00:00,56241.6796875,56919.39453125,55377.0,55782.9609375,6343194255,0.0,0.0
2017-01-15 00:00:00+00:00,55764.5625,56116.60546875,55405.28515625,56011.94140625,4840130746,0.0,0.0
2017-01-16 00:00:00+00:00,56010.921875,56827.0703125,55907.8671875,56622.890625,5635173966,0.0,0.0
2017-01-17 00:00:00+00:00,56582.8515625,61800.046875,56572.640625,61648.53515625,10530873496,0.0,0.0
2017-01-18 00:00:00+00:00,61745.97265625,62355.34375,58436.33984375,60465.484375,15390696933,0.0,0.0
2017-01-19 00:00:00+00:00,60582.58203125,61594.8046875,60341.4765625,61218.23828125,7192048500,0.0,0.0
2017-01-20 00:00:00+00:00,61156.890625,61249.453125,60493.85546875,60906.51953125,5901867620,0.0,0.0
2017-01-21 00:00:00+00:00,60942.109375,63107.32421875,60941.15625,62727.7421875,7564301900,0.0,0.0
2017-01-22 00:00:00+00:00,62756.05078125,63798.578125,61079.23046875,62949.0546875,7935951778,0.0,0.0
2017-01-23 00:00:00+00:00,63005.2890625,63258.63671875,62406.84765625,62675.8828125,5007785177,0.0,0.0
2017-01-24 00:00:00+00:00,61972.5703125,62948.046875,60822.23046875,60849.65234375,7590060045,0.0,0.0
2017-01-25 00:00:00+00:00,60797.64453125,61547.59375,60781.3984375,61278.26171875,8212943486,0.0,0.0
2017-01-26 00:00:00+00:00,61336.2421875,62693.34375,61322.8125,62530.2734375,8992475847,0.0,0.0
2017-01-27 00:00:00+00:00,62582.953125,62851.73046875,62442.2890625,62616.578125,8550439520,0.0,0.0
2017-01-28 00:00:00+00:00,62620.73046875,62899.86328125,62620.73046875,62741.84765625,4696131168,0.0,0.0
2017-01-29 00:00:00+00:00,62774.32421875,62866.30078125,62590.2109375,62626.87109375,4144609287,0.0,0.0
2017-01-30 00:00:00+00:00,62671.484375,62591.69921875,62625.28125,62421.13671875,5305445619,0.0,0.0
2017-01-31 00:00:00+00:00,62460.265625,65601.5625,62464.78125,65492.5,11107639180,0.0,0.0
2017-02-01 00:00:00+00:00,65528.80859375,66646.5,65447.42578125,66640.3671875,10114411800,0.0,0.0
2017-02-02 00:00:00+00:00,66706.265625,68113.609375,66077.3671875,67992.9609375,9799170662,0.0,0.0
2017-02-03 00:00:00+00:00,67970.1171875,69672.5,67790.6875,69184.203125,13520849650,0.0,0.0
2017-02-04 00:00:00+00:00,69279.5859375,70258.3359375,68193.375,70056.8125,10416424200,0.0,0.0
2017-02-05 00:00:00+00:00,70098.4609375,70105.84375,68677.703125,69011.5625,7671922400,0.0,0.0
2017-02-06 00:00:00+00:00,69082.7734375,70199.8125,69066.6484375,69742.921875,7508171160,0.0,0.0
2017-02-07 00:00:00+00:00,69876.609375,71499.75,69876.609375,71460.6953125,9830651849,0.0,0.0
2017-02-08 00:00:00+00:00,71526.0,72657.8359375,69838.640625,71273.5234375,13533369011,0.0,0.0
2017-02-09 00:00:00+00:00,71382.8046875,72635.6328125,63626.1796875,66365.125,27177862800,0.0,0.0
2017-02-10 00:00:00+00:00,66448.484375,66666.921875,63362.02734375,66056.375,12724688521,0.0,0.0
2017-02-11 00:00:00+00:00,66071.34375,67433.7890625,65665.921875,67110.421875,6832374419,0.0,0.0
2017-02-12 00:00:00+00:00,67048.28125,67131.1328125,66607.3828125,66758.3828125,4511888643,0.0,0.0
2017-02-13 00:00:00+00:00,66738.6015625,67070.5546875,65401.89453125,66273.953125,6730608300,0.0,0.0
2017-02-14 00:00:00+00:00,66347.0703125,67728.1796875,66059.03125,67113.984375,9216172260,0.0,0.0
2017-02-15 00:00:00+00:00,67224.890625,67440.953125,67025.734375,67350.0390625,6000415890,0.0,0.0
2017-02-16 00:00:00+00:00,67361.40625,69287.4609375,67361.40625,68900.125,8199895620,0.0,0.0
2017-02-17 00:00:00+00:00,68811.609375,70657.1796875,68779.421875,70158.84375,9151946440,0.0,0.0
2017-02-18 00:00:00+00:00,70360.0234375,71157.3671875,70209.1328125,70709.40625,6643869178,0.0,0.0
2017-02-19 00:00:00+00:00,70732.203125,70869.6796875,69974.421875,70270.1640625,5192006230,0.0,0.0
2017-02-20 00:00:00+00:00,70325.1484375,72279.375,69811.453125,72245.2578125,7323530810,0.0,0.0
2017-02-21 00:00:00+00:00,72198.4375,74799.890625,72041.234375,74669.3359375,12510879014,0.0,0.0
2017-02-22 00:00:00+00:00,74635.859375,75356.1171875,73648.8125,74756.734375,9105090000,0.0,0.0
2017-02-23 00:00:00+00:00,74745.3671875,78462.90625,74758.1328125,77802.71875,12633739990,0.0,0.0
2017-02-24 00:00:00+00:00,78202.1640625,80048.0078125,75484.75,78190.5625,22035165113,0.0,0.0
2017-02-25 00:00:00+00:00,77972.71875,78268.5078125,74920.1796875,76202.6171875,9324201287,0.0,0.0
2017-02-26 00:00:00+00:00,76231.265625,77776.8515625,75293.921875,77625.6171875,7760297320,0.0,0.0
2017-02-27 00:00:00+00:00,77531.0234375,78826.2421875,77504.375,78692.1953125,8774403300,0.0,0.0
2017-02-28 00:00:00+00:00,78742.21875,79577.84375,78257.0625,78692.1953125,12334715640,0.0,0.0
2017-03-01 00:00:00+00:00,78696.8671875,81711.8984375,78862.2734375,81711.8984375,15310169345,0.0,0.0
2017-03-02 00:00:00+00:00,81857.6171875,84249.703125,81166.9453125,83517.4296875,24586039534,0.0,0.0
2017-03-03 00:00:00+00:00,83497.3984375,85541.359375,83497.3984375,85105.578125,21075578784,0.0,0.0
2017-03-04 00:00:00+00:00,85268.453125,85399.953125,82136.546875,83781.265625,12233272500,0.0,0.0
2017-03-05 00:00:00+00:00,83723.859375,84591.609375,82640.5078125,84580.2578125,8952977250,0.0,0.0
2017-03-06 00:00:00+00:00,84603.6171875,85032.640625,84415.2109375,84834.1171875,10241238517,0.0,0.0
2017-03-07 00:00:00+00:00,84859.4453125,85015.4140625,80263.78125,81506.1171875,19402018440,0.0,0.0
2017-03-08 00:00:00+00:00,81485.46875,82080.34375,76640.078125,76768.25,22202913799,0.0,0.0
2017-03-09 00:00:00+00:00,76791.609375,79804.71875,76182.8046875,79236.625,14152908143,0.0,0.0
2017-03-10 00:00:00+00:00,79294.6328125,84638.7109375,71669.4453125,74295.3828125,37509345751,0.0,0.0
2017-03-11 00:00:00+00:00,74268.765625,79425.5078125,74268.765625,78227.96875,18849279600,0.0,0.0
2017-03-12 00:00:00+00:00,78280.53125,81630.9765625,78196.703125,81258.4140625,15114019280,0.0,0.0
2017-03-13 00:00:00+00:00,81285.0234375,81850.7890625,80969.0078125,81503.828125,25159125791,0.0,0.0
2017-03-14 00:00:00+00:00,81519.7109375,81846.2578125,80784.1953125,81542.3984375,16131322560,0.0,0.0
2017-03-15 00:00:00+00:00,81552.921875,82168.1953125,81525.9609375,81999.40625,19541963575,0.0,0.0
2017-03-16 00:00:00+00:00,82112.2734375,82548.6484375,75323.4765625,77635.265625,41736804480,0.0,0.0
2017-03-17 00:00:00+00:00,77135.2578125,77135.2578125,71966.8515625,72010.0546875,46246902979,0.0,0.0
2017-03-18 00:00:00+00:00,71974.703125,72915.875,62678.5234375,63736.38671875,40664216947,0.0,0.0
2017-03-19 00:00:00+00:00,63926.9765625,70025.609375,63926.9765625,67854.6328125,26615111600,0.0,0.0
2017-03-20 00:00:00+00:00,67887.359375,69416.921875,67850.7109375,68862.3046875,18716138555,0.0,0.0
2017-03-21 00:00:00+00:00,68936.1171875,73305.90625,68936.1171875,73182.46875,22035006733,0.0,0.0
2017-03-22 00:00:00+00:00,73189.65625,73189.65625,66334.40625,68645.234375,24918426107,0.0,0.0
2017-03-23 00:00:00+00:00,68704.7734375,69257.3359375,67338.328125,67954.9453125,16261972200,0.0,0.0
2017-03-24 00:00:00+00:00,67945.78125,68041.53125,61111.68359375,61313.80859375,32113886246,0.0,0.0
2017-03-25 00:00:00+00:00,61249.71484375,63814.76953125,59102.83203125,63619.74609375,28501516723,0.0,0.0
2017-03-26 00:00:00+00:00,63700.58203125,65920.5859375,62403.76171875,63223.8125,19859887200,0.0,0.0
2017-03-27 00:00:00+00:00,63572.3984375,68089.25,63256.71875,67943.6796875,24203599470,0.0,0.0
2017-03-28 00:00:00+00:00,67866.359375,69234.1875,66823.0,68085.6953125,21218106640,0.0,0.0
2017-03-29 00:00:00+00:00,68016.1171875,68477.9375,66052.515625,67431.65625,19352015683,0.0,0.0
2017-03-30 00:00:00+00:00,67576.890625,68035.96875,66190.390625,66563.9921875,22890039131,0.0,0.0
2017-03-31 00:00:00+00:00,66577.6015625,69708.5625,66577.6015625,69505.5859375,29006562469,0.0,0.0
2017-04-01 00:00:00+00:00,69500.390625,70798.0390625,68811.6875,70070.421875,18782763862,0.0,0.0
2017-04-02 00:00:00+00:00,70077.5546875,71827.2109375,69742.9296875,71475.7265625,33345027469,0.0,0.0
2017-04-03 00:00:00+00:00,71526.3046875,74817.03125,71526.3046875,74301.8984375,37705644319,0.0,0.0
2017-04-04 00:00:00+00:00,74412.984375,75122.3359375,72945.8515625,73740.578125,28390692741,0.0,0.0
2017-04-05 00:00:00+00:00,73798.4921875,73860.3046875,72358.109375,72964.484375,26907038080,0.0,0.0
2017-04-06 00:00:00+00:00,73031.296875,76771.078125,73031.296875,76403.5,33025964678,0.0,0.0
2017-04-07 00:00:00+00:00,76161.875,76256.75,74960.125,75634.65625,20373736880,0.0,0.0
2017-04-08 00:00:00+00:00,75361.5234375,76153.921875,74714.3671875,75573.6015625,13451644992,0.0,0.0
2017-04-09 00:00:00+00:00,75613.4453125,76939.8984375,75310.75,76339.65625,15574415752,0.0,0.0
2017-04-10 00:00:00+00:00,76303.0234375,76788.828125,76000.921875,76652.984375,13939565827,0.0,0.0
2017-04-11 00:00:00+00:00,76674.2890625,77980.9140625,76674.2890625,77783.3984375,13954548100,0.0,0.0
2017-04-12 00:00:00+00:00,77770.4921875,77920.890625,77400.453125,77645.9296875,18674689905,0.0,0.0
2017-04-13 00:00:00+00:00,77687.9765625,78002.9921875,74509.421875,75336.7109375,22677362155,0.0,0.0
2017-04-14 00:00:00+00:00,75404.359375,76714.9140625,74717.15625,75259.6328125,16426148936,0.0,0.0
2017-04-15 00:00:00+00:00,75244.1640625,76578.4765625,75093.3203125,75580.640625,13121413656,0.0,0.0
2017-04-16 00:00:00+00:00,75586.4375,76528.203125,75586.4375,76252.3125,11811070776,0.0,0.0
2017-04-17 00:00:00+00:00,76272.296875,77023.2578125,75647.65625,76959.4375,16321658760,0.0,0.0
2017-04-18 00:00:00+00:00,76950.4140625,78642.84375,76950.4140625,78213.3046875,17462324200,0.0,0.0
2017-04-19 00:00:00+00:00,78242.9921875,78461.171875,77884.3203125,78221.046875,18617381913,0.0,0.0
2017-04-20 00:00:00+00:00,78272.09375,80167.4453125,78099.5390625,79410.859375,20359127880,0.0,0.0
2017-04-21 00:00:00+00:00,79432.828125,79854.078125,78561.6484375,78981.09375,17590153727,0.0,0.0
2017-04-22 00:00:00+00:00,79023.7421875,79854.25,78103.4140625,79605.4140625,16113551600,0.0,0.0
2017-04-23 00:00:00+00:00,79618.9921875,79637.0859375,77810.640625,78021.9765625,16736003647,0.0,0.0
2017-04-24 00:00:00+00:00,78178.390625,80666.859375,78178.390625,80615.921875,15205949910,0.0,0.0
2017-04-25 00:00:00+00:00,80635.265625,81537.078125,80604.3125,81383.6640625,15598776360,0.0,0.0
2017-04-26 00:00:00+00:00,81415.8125,82998.6015625,81411.9609375,82130.0390625,21132643923,0.0,0.0
2017-04-27 00:00:00+00:00,82181.328125,84592.765625,82144.1484375,84466.4921875,28793527187,0.0,0.0
2017-04-28 00:00:00+00:00,84467.1328125,85335.046875,83060.6171875,84610.171875,33901717516,0.0,0.0
2017-04-29 00:00:00+00:00,84697.578125,85299.140625,84528.546875,84951.4453125,27167313592,0.0,0.0
2017-04-30 00:00:00+00:00,84956.5859375,86630.1796875,84509.9140625,86628.890625,26550901564,0.0,0.0
2017-05-01 00:00:00+00:00,86655.2421875,92155.0546875,86655.2421875,91323.5859375,45843205760,0.0,0.0
2017-05-02 00:00:00+00:00,91286.96875,94646.4921875,90943.921875,93198.3984375,30621231674,0.0,0.0
2017-05-03 00:00:00+00:00,93259.9921875,95761.1953125,92834.7734375,95589.2734375,37450511347,0.0,0.0
2017-05-04 00:00:00+00:00,95629.6875,103324.203125,95629.6875,98718.4140625,59933845287,0.0,0.0
2017-05-05 00:00:00+00:00,98923.8515625,104051.46875,98414.2421875,100015.4296875,60830112743,0.0,0.0
2017-05-06 00:00:00+00:00,100102.890625,101516.84375,99182.75,101516.84375,37456677971,0.0,0.0
2017-05-07 00:00:00+00:00,101559.921875,102669.09375,100292.5703125,102668.453125,69445925914,0.0,0.0
2017-05-08 00:00:00+00:00,102681.9609375,110880.3359375,102681.9609375,110880.3359375,86236188800,0.0,0.0
2017-05-09 00:00:00+00:00,110915.0859375,118516.796875,110991.40625,113517.375,75528218480,0.0,0.0
2017-05-10 00:00:00+00:00,113592.390625,115400.875,111105.4296875,115316.3515625,59087942814,0.0,0.0
2017-05-11 00:00:00+00:00,114880.15625,120662.359375,113265.7109375,119029.421875,51479160070,0.0,0.0
2017-05-12 00:00:00+00:00,118848.484375,119517.5,108819.8125,110761.7265625,47599330192,0.0,0.0
2017-05-13 00:00:00+00:00,110689.78125,116462.8515625,106062.0703125,115943.8125,37234593644,0.0,0.0
2017-05-14 00:00:00+00:00,115683.640625,117646.7578125,114126.515625,116200.765625,28084596648,0.0,0.0
2017-05-15 00:00:00+00:00,116170.5625,116450.6484375,109414.90625,111329.0625,46847118697,0.0,0.0
2017-05-16 00:00:00+00:00,111538.46875,114353.734375,108081.921875,111056.828125,61407650838,0.0,0.0
2017-05-17 00:00:00+00:00,110562.5234375,119466.96875,106412.1015625,117922.4453125,68270486574,0.0,0.0
2017-05-18 00:00:00+00:00,116615.0390625,123543.6171875,116306.2421875,122516.7265625,58014604827,0.0,0.0
2017-05-19 00:00:00+00:00,123082.390625,129411.8125,122620.515625,128326.5546875,74714641367,0.0,0.0
2017-05-20 00:00:00+00:00,128102.53125,134590.171875,127500.8359375,134590.171875,62063852160,0.0,0.0
2017-05-21 00:00:00+00:00,133447.453125,136807.8125,131541.0,131779.875,74105839534,0.0,0.0
2017-05-22 00:00:00+00:00,131908.34375,148785.859375,130273.6875,140140.828125,125234347664,0.0,0.0
2017-05-23 00:00:00+00:00,141311.796875,150551.59375,140469.6875,150525.640625,89439509386,0.0,0.0
2017-05-24 00:00:00+00:00,150587.28125,163410.875,150587.28125,158225.6875,111718352928,0.0,0.0
2017-05-25 00:00:00+00:00,158394.046875,178397.484375,147516.125,148786.453125,155352487066,0.0,0.0
2017-05-26 00:00:00+00:00,149813.4375,165867.90625,133653.71875,142067.09375,113753281528,0.0,0.0
2017-05-27 00:00:00+00:00,141670.390625,145794.203125,119710.3125,131517.3125,109689462400,0.0,0.0
2017-05-28 00:00:00+00:00,132498.4375,146254.765625,132498.4375,139059.875,73996263636,0.0,0.0
2017-05-29 00:00:00+00:00,139294.03125,148885.46875,136017.8125,145565.796875,64188125924,0.0,0.0
2017-05-30 00:00:00+00:00,145549.671875,148804.453125,137247.21875,140535.359375,93280465101,0.0,0.0
2017-05-31 00:00:00+00:00,141292.46875,149076.21875,138485.8125,147484.875,99649256054,0.0,0.0
2017-06-01 00:00:00+00:00,147608.734375,157774.25,147608.734375,155152.9375,106523481952,0.0,0.0
2017-06-02 00:00:00+00:00,154904.875,160262.625,152926.0625,160262.625,84816733030,0.0,0.0
2017-06-03 00:00:00+00:00,160595.5625,166275.0,156077.90625,161988.546875,97562781030,0.0,0.0
2017-06-04 00:00:00+00:00,164077.671875,166531.3125,157943.578125,161760.5625,87269728000,0.0,0.0
2017-06-05 00:00:00+00:00,161798.546875,172842.484375,161658.171875,172842.484375,88087709212,0.0,0.0
2017-06-06 00:00:00+00:00,173101.75,192984.203125,173101.75,184447.34375,134612675169,0.0,0.0
2017-06-07 00:00:00+00:00,184845.453125,184845.453125,173943.078125,175978.421875,97755698008,0.0,0.0
2017-06-08 00:00:00+00:00,175226.765625,181157.515625,172035.890625,180233.03125,82302363883,0.0,0.0
2017-06-09 00:00:00+00:00,180349.9375,186405.84375,179590.640625,181401.5625,86656549028,0.0,0.0
2017-06-10 00:00:00+00:00,181679.703125,189571.59375,176438.375,189360.890625,129693492572,0.0,0.0
2017-06-11 00:00:00+00:00,189020.40625,192501.59375,182475.65625,190029.0,112574176000,0.0,0.0
2017-06-12 00:00:00+00:00,189714.84375,192543.984375,162396.75,171466.34375,165657606320,0.0,0.0
2017-06-13 00:00:00+00:00,172838.265625,179628.125,170869.984375,174785.890625,114584596000,0.0,0.0
2017-06-14 00:00:00+00:00,174776.890625,179116.53125,154983.125,160984.15625,108970048800,0.0,0.0
2017-06-15 00:00:00+00:00,160548.03125,162804.421875,142879.765625,159064.0,130774818334,0.0,0.0
2017-06-16 00:00:00+00:00,159386.046875,163697.84375,153937.578125,162270.828125,77006092731,0.0,0.0
